Transaction_ID,Sender_account,Sender_age,Sender_is_elderly,Receiver_account,Receiver_age,Receiver_is_elderly,Amount,Date,Is_fraud,Sender_gender,Receiver_gender,Type_of_fraud,Method_of_contact,Loss,Time_of_day,Resolution_status
TXN-U3DK5P0F,160014493,18,0,231035022,35,0,143.25,2023-12-03,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-1DZQIONB,285756779,52,0,966274018,36,0,322.54,2023-06-14,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-UEBXUGO4,903486082,28,0,109449460,71,1,276.55,2023-10-12,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-S7XM7IDP,452450815,54,0,115257751,56,0,319.07,2023-08-16,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-QFXEW8AF,290854268,79,1,894271900,26,0,33.02,2023-03-10,1,Female,Male,Investment Fraud,Email,33.02,Morning,Unreported
TXN-N0I5CODH,783893941,87,1,594269304,35,0,150.26,2023-11-17,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-GYIW59OD,741739735,28,0,578280546,58,0,171.05,2023-04-01,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-09ZGNX3V,883403818,80,1,034318206,36,0,58.9,2023-11-19,1,Male,Female,Government Impersonation,In-Person,58.9,Afternoon,Unreported
TXN-2X5D8HF6,687579303,70,1,220321646,51,0,353.39,2023-04-22,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-Q2VCB93U,920909014,29,0,808464398,50,0,488.2,2023-07-03,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-9BVV2J2C,497743109,21,0,228416584,27,0,123.46,2023-01-02,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-EJBOK340,307798268,31,0,607011277,44,0,113.75,2023-12-26,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-UGNZRQ5T,451455977,68,1,252785565,27,0,64.35,2023-08-02,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-9WO84U2J,946597897,27,0,123998994,75,1,107.23,2023-11-04,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-8H0OCOG2,136528741,47,0,450920675,32,0,62.6,2023-07-12,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-6I9RK98J,366341213,75,1,688194506,65,1,135.89,2023-04-29,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-GFRI7FZ5,487845604,73,1,021812641,30,0,153.53,2023-12-01,1,Female,Male,Investment Fraud,Email,153.53,Afternoon,Under Investigation
TXN-WTRXWIDB,620927151,72,1,810037759,20,0,145.55,2023-11-21,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-AEOH9IL3,576757257,58,0,916808162,27,0,362.51,2023-08-15,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-C57AXLIM,894271900,26,0,651911797,47,0,28.9,2023-04-27,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-4MS4H2PG,034318206,36,0,720112790,47,0,72.35,2023-03-30,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-HTASTQEY,376442872,52,0,339715135,76,1,30.78,2023-02-05,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-PAAW3PC7,549868899,29,0,067857303,62,1,109.28,2023-03-31,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-8MC02ZKE,483334538,83,1,408943839,79,1,3283.25,2023-11-05,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-XGHU9IVL,339715135,76,1,525232414,44,0,235.68,2023-01-16,1,Male,Male,Investment Fraud,Email,235.68,Evening,Reported
TXN-1K03U0UP,998525838,62,1,032165166,48,0,1943.01,2023-08-16,1,Male,Male,Romance Scam,Social Media,1943.01,Night,Resolved
TXN-NG1VYU5R,812514914,70,1,240362341,34,0,197.79,2023-06-19,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-RNLX6B02,250817734,87,1,988350298,41,0,439.57,2023-07-05,1,Male,Female,Government Impersonation,In-Person,439.57,Morning,Reported
TXN-V3Y9MZ70,408059676,41,0,837043811,57,0,148.97,2023-03-08,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-MKOT4D49,386451171,69,1,283116655,80,1,303.33,2023-04-06,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-LF30EI0I,240362341,34,0,966953266,37,0,881.55,2023-10-20,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-5Y0QNV4F,703201721,62,1,752044796,22,0,943.28,2023-12-16,1,Female,Female,Other,Other,943.28,Morning,Unreported
TXN-MP2IC5LM,398478786,73,1,021912992,28,0,117.06,2023-04-21,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-R2QG8J23,092969690,32,0,055544899,18,0,70.23,2023-04-07,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-6QGCMRRK,063959284,63,1,867267851,18,0,90.54,2023-09-15,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-P1EIW7O9,229306011,73,1,438077308,60,1,99.06,2023-02-25,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-EAHGUAAL,172432881,67,1,235037646,34,0,102.58,2023-06-03,1,Female,Male,Other,Other,102.58,Night,Reported
TXN-3APNU02W,807248900,80,1,669143326,35,0,142.94,2023-05-31,1,Female,Male,Government Impersonation,In-Person,142.94,Night,Reported
TXN-RFIO878I,641389325,74,1,351948014,32,0,248.62,2023-09-09,1,Male,Female,Tech Support Scam,Phone,248.62,Afternoon,Unreported
TXN-G0J7PHDA,447434187,60,1,027614158,29,0,91.08,2023-09-27,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-G9MEGTIZ,172432881,67,1,758704655,30,0,61.67,2023-03-13,0,Female,Female,Legitimate,Direct,0.0,Night,N/A
TXN-3R5GWGGL,567585408,25,0,138039296,33,0,168.7,2023-12-08,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-G429I76B,586582861,83,1,397098177,38,0,482.27,2023-12-14,1,Male,Male,Other,Other,482.27,Afternoon,Reported
TXN-BAMG4PWV,687579303,70,1,576757257,58,0,124.38,2023-04-11,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-6YGILL0S,359153605,40,0,008721109,34,0,234.49,2023-05-23,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-AT6RNW1H,644111853,34,0,009399996,19,0,120.07,2023-01-05,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-Z94QH8EE,334310361,60,1,839842599,32,0,79.75,2023-11-02,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-Z7FLOUTS,121123666,33,0,810134796,18,0,399.25,2023-12-13,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-44QRCHEP,111373808,64,1,402486939,37,0,190.23,2023-01-20,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-J1XNWKXZ,318457352,21,0,855725078,44,0,33.05,2023-05-11,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-DG7EOG9T,632691672,56,0,506399561,53,0,65.03,2023-05-05,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-V1QYXW0C,165109919,45,0,718112652,20,0,44.14,2023-08-22,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-NU0ZTUG8,682802744,82,1,973187337,19,0,75.49,2023-02-24,0,Female,Female,Legitimate,Direct,0.0,Night,N/A
TXN-Y66M8IRS,721081872,46,0,819150683,25,0,107.18,2023-01-02,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-KFF5V7IJ,075684276,83,1,583177668,37,0,183.04,2023-11-02,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-72GJZ178,187860433,31,0,085564737,20,0,246.85,2023-03-19,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-VV0TL13I,754573823,67,1,172432881,67,1,1080.72,2023-07-08,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-4QVOYG37,121117054,33,0,105078666,39,0,361.35,2023-03-08,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-03L4JZWY,098613238,76,1,818364173,21,0,16.42,2023-02-10,1,Male,Male,Tech Support Scam,Phone,16.42,Evening,Under Investigation
TXN-222H1D2O,936575986,61,1,471497096,45,0,25.93,2023-03-18,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-F8EDJM7W,409157429,76,1,791779946,74,1,105.86,2023-10-16,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-4GT403J3,920087451,49,0,709402051,58,0,32.87,2023-06-19,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-2O9DXYSU,035467368,82,1,941439931,54,0,60.43,2023-07-07,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-5WSEVI9V,298760792,60,1,945506245,20,0,846.36,2023-01-07,1,Female,Female,Tech Support Scam,Phone,846.36,Evening,Under Investigation
TXN-YP9SVZ9E,773314530,48,0,995031334,46,0,270.33,2023-11-26,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-LT5RQCLY,253548261,20,0,999452141,20,0,486.1,2023-06-08,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-VJYTMP4N,548099690,74,1,803638839,34,0,616.85,2023-01-06,1,Male,Male,Tech Support Scam,Phone,616.85,Afternoon,Unreported
TXN-ZUHFBEGG,628694430,88,1,778583839,41,0,32.23,2023-01-26,1,Male,Female,Romance Scam,Social Media,32.23,Afternoon,Unreported
TXN-MUC4LR9C,581451872,33,0,717114302,61,1,37.5,2023-04-18,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-Q35LTQGK,214579170,55,0,299362082,65,1,53.17,2023-06-22,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-TGQYR3VX,791880074,26,0,871535450,36,0,218.73,2023-02-17,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-U9XH0DLV,859872154,26,0,230509408,25,0,381.37,2023-12-23,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-U4E0GA4W,066452690,55,0,995031334,46,0,760.98,2023-04-16,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-RY3VVVF7,300085574,46,0,257287095,27,0,87.61,2023-10-08,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-3JCZUCQM,338352358,64,1,607011277,44,0,468.14,2023-06-21,1,Male,Male,Other,Other,468.14,Morning,Unreported
TXN-W7S43ICE,111053353,68,1,408059676,41,0,141.19,2023-01-04,1,Female,Male,Tech Support Scam,Phone,141.19,Night,Reported
TXN-MQ9P7EQF,073972420,42,0,844702118,25,0,561.04,2023-10-26,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-HIF5SL1Y,451455977,68,1,903486082,28,0,72.46,2023-01-22,1,Male,Male,Government Impersonation,In-Person,72.46,Night,Reported
TXN-IVJB5AQY,236493870,68,1,118734861,87,1,412.25,2023-04-06,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-XWR5RFEN,860629660,60,1,714962536,31,0,121.46,2023-06-26,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-UU234HE9,295846763,40,0,968635537,26,0,105.3,2023-06-22,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-XHMK0UFU,931379756,80,1,509482316,43,0,148.14,2023-10-26,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-6RMWUBL9,469213197,59,0,250957310,70,1,176.46,2023-10-02,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-DC7NPK4N,757528252,79,1,034318206,36,0,92.7,2023-05-30,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-DN7QX2HZ,106675387,38,0,232191390,80,1,175.88,2023-10-16,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-M04K3HF9,420212169,35,0,433311310,43,0,68.39,2023-04-26,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-J44ECXK6,727600539,83,1,757528252,79,1,377.93,2023-04-03,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-WQIMOWPN,926023116,55,0,691147183,33,0,172.43,2023-05-02,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-VRBJ3HIO,447434187,60,1,580984033,40,0,2959.6,2023-04-10,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-YBF0JUM4,454778756,85,1,138039296,33,0,333.89,2023-04-05,1,Female,Female,Government Impersonation,In-Person,333.89,Afternoon,Reported
TXN-M9IF826B,756420240,63,1,580196799,20,0,217.94,2023-10-11,1,Male,Female,Romance Scam,Social Media,217.94,Evening,Unreported
TXN-7N3YTC84,489229686,27,0,669143326,35,0,352.1,2023-02-26,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-T6M7RJBN,087019028,38,0,731448745,80,1,184.76,2023-04-06,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-CW5MAGK6,094349856,86,1,397098177,38,0,100.24,2023-03-22,1,Male,Male,Other,Other,100.24,Night,Unreported
TXN-RA8K2H90,085611066,78,1,897478772,44,0,132.47,2023-11-24,1,Female,Female,Investment Fraud,Email,132.47,Night,Unreported
TXN-Y739KQ5F,167944844,78,1,502856351,34,0,18.43,2023-10-26,1,Male,Female,Government Impersonation,In-Person,18.43,Evening,Unreported
TXN-075HRXEH,718112652,20,0,200528037,62,1,119.76,2023-09-01,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-4U4BMTHV,236809993,72,1,593362342,37,0,886.46,2023-03-04,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-UGNQVNOP,172432881,67,1,123824732,33,0,69.84,2023-03-01,1,Female,Male,Other,Other,69.84,Afternoon,Reported
TXN-HNQQA4P2,117066793,32,0,362415646,78,1,800.87,2023-10-21,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-RSD3XNVY,583177668,37,0,525232414,44,0,23.07,2023-04-29,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-LRTLPZ1I,853266893,21,0,910990148,78,1,264.33,2023-03-17,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-DYLDECO8,701235246,56,0,587405096,25,0,114.23,2023-08-04,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-NJESPS8Q,111373808,64,1,786879795,36,0,123.53,2023-02-03,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-TNIASSN8,029955006,34,0,968635537,26,0,578.1,2023-08-14,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-QTYHAEBY,817690353,47,0,167944844,78,1,114.47,2023-04-04,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-MJOZGXUA,061062915,83,1,836021998,64,1,287.88,2023-04-29,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-PCIEM1OQ,375745382,57,0,054921577,64,1,481.82,2023-02-28,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-YIE9C6D9,279304807,39,0,081792472,42,0,39.28,2023-09-19,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-RXC9MIDU,471406376,62,1,450920675,32,0,66.58,2023-09-08,1,Female,Male,Tech Support Scam,Phone,66.58,Night,Unreported
TXN-L1D5VF3N,066082363,25,0,967417932,25,0,252.26,2023-03-04,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-8XO7I88M,649245888,88,1,431747414,78,1,83.77,2023-07-22,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-CA8YUVSM,635036506,77,1,242266931,52,0,725.53,2023-03-18,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-7VLDQRHZ,428849588,41,0,717114302,61,1,231.29,2023-08-21,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-0SHDKKG1,736098955,77,1,805258674,23,0,61.24,2023-01-31,1,Female,Female,Romance Scam,Social Media,61.24,Night,Unreported
TXN-N4PCYWSE,092969690,32,0,982987993,75,1,56.86,2023-02-21,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-I8E8QKXK,349059918,60,1,235760738,83,1,363.87,2023-12-04,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-QQLYZJ0A,229872698,63,1,056926488,35,0,132.87,2023-06-14,1,Female,Female,Romance Scam,Social Media,132.87,Afternoon,Under Investigation
TXN-28QWJX8V,709402051,58,0,661904107,32,0,7.57,2023-08-02,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-IOFNKLGI,460225330,42,0,906874275,22,0,365.87,2023-06-16,0,Female,Female,Legitimate,Direct,0.0,Night,N/A
TXN-FOJJ31DR,228268503,21,0,364016614,46,0,247.91,2023-08-10,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-FP9UOBX9,603269164,48,0,685095277,58,0,420.62,2023-02-06,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-ZRWUO8NQ,214500298,89,1,215061901,46,0,87.66,2023-06-15,1,Male,Male,Government Impersonation,In-Person,87.66,Evening,Unreported
TXN-HT28C8CF,666055833,49,0,926371323,44,0,2443.96,2023-01-02,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-SP9BDVBM,943881649,45,0,389690725,74,1,149.98,2023-08-07,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-I2X32OOF,777693898,45,0,904735581,42,0,24.7,2023-10-31,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-7HYR1W9B,649245888,88,1,783893941,87,1,13.71,2023-05-15,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-VI3RQASD,111053353,68,1,352492250,29,0,66.36,2023-12-29,1,Female,Female,Tech Support Scam,Phone,66.36,Morning,Unreported
TXN-E1IIBY7U,926371323,44,0,792388192,31,0,225.54,2023-10-31,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-34Q40I1M,950332407,58,0,682802744,82,1,292.07,2023-01-20,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-QTFLVM8N,150926919,87,1,408083673,26,0,112.75,2023-12-04,1,Male,Male,Investment Fraud,Email,112.75,Morning,Reported
TXN-J9QJZGD2,454290810,82,1,811959828,22,0,258.31,2023-12-19,0,Female,Female,Legitimate,Direct,0.0,Night,N/A
TXN-QAUW9ZE1,868607278,46,0,079663096,38,0,242.07,2023-12-28,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-WHMFMVF4,115257751,56,0,865411347,81,1,203.01,2023-07-29,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-0ZCMHFMT,101604502,67,1,408083673,26,0,268.41,2023-12-19,1,Male,Male,Investment Fraud,Email,268.41,Afternoon,Resolved
TXN-1NAT0A57,256555531,48,0,569132202,68,1,264.3,2023-06-24,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-U53HSNAM,146706210,29,0,876106572,61,1,60.27,2023-02-22,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-DH3U0RCO,823308461,61,1,810037759,20,0,339.38,2023-03-24,1,Male,Male,Tech Support Scam,Phone,339.38,Evening,Unreported
TXN-6PUF3EDP,576770529,82,1,749621833,19,0,193.31,2023-07-14,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-9UU5R17P,045913399,21,0,324142470,27,0,314.17,2023-03-28,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-AU9QZHJS,285027113,81,1,682007818,55,0,65.63,2023-02-11,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-4ABYQKWB,123998994,75,1,811959828,22,0,85.59,2023-12-06,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-7SCZM3ZV,925172364,56,0,928781681,34,0,61.58,2023-08-13,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-XT4U2I1W,034318206,36,0,294062061,38,0,109.29,2023-03-04,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-MB74L3NY,250957310,70,1,685683755,40,0,654.93,2023-12-16,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-LY26Y7XP,726449223,38,0,443697755,44,0,81.39,2023-03-21,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-MLYHCNF4,249315126,35,0,924026480,35,0,264.82,2023-03-15,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-T5G69SL1,761038427,23,0,307002884,32,0,452.66,2023-03-16,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-MVE2BDRC,228268503,21,0,703201721,62,1,88.73,2023-07-20,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-IMCMGMFM,580196799,20,0,161045822,36,0,64.26,2023-03-18,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-4WXBXJ9U,245378798,61,1,263897676,48,0,40.5,2023-07-04,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-6OHXXYFG,703201721,62,1,276139575,47,0,38.15,2023-08-13,1,Female,Male,Other,Other,38.15,Afternoon,Unreported
TXN-O1J4JUHW,915122100,30,0,911894217,32,0,196.99,2023-01-26,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-J0ZECC24,657350429,45,0,016846122,28,0,126.06,2023-12-09,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-B2XVF14B,499806645,53,0,896205588,35,0,206.03,2023-10-26,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-W8BA3M17,698808098,86,1,843478695,44,0,490.91,2023-04-14,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-LNA4DMS7,282272327,45,0,062380746,49,0,209.51,2023-12-08,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-908QDW8Q,402486939,37,0,713306873,21,0,189.66,2023-10-06,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-MZITOTBB,361613550,48,0,254810544,44,0,62.02,2023-09-07,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-9TQGCHGR,410760584,85,1,657350429,45,0,20.31,2023-03-09,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-O5HD4HSB,623753913,60,1,719825964,21,0,263.5,2023-03-03,1,Male,Female,Other,Other,263.5,Afternoon,Unreported
TXN-5GV7P2A2,586823118,62,1,056926488,35,0,135.41,2023-04-11,1,Male,Female,Romance Scam,Social Media,135.41,Afternoon,Under Investigation
TXN-XDTPWDPJ,723408848,64,1,029955006,34,0,247.92,2023-04-02,1,Female,Male,Government Impersonation,In-Person,247.92,Evening,Under Investigation
TXN-4RTIBSZT,338352358,64,1,062380746,49,0,50.54,2023-08-20,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-K7ID70MU,231035022,35,0,610004943,87,1,327.22,2023-02-25,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-MZVPXFGR,283811832,23,0,150926919,87,1,326.98,2023-02-08,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-J4QPVC9A,569132202,68,1,352492250,29,0,59.37,2023-08-27,1,Female,Female,Tech Support Scam,Phone,59.37,Afternoon,Unreported
TXN-LG5HU63R,059165865,47,0,758704655,30,0,106.08,2023-05-02,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-TIV06KBK,839842599,32,0,246824373,54,0,51.04,2023-03-04,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-TD5PU139,351948014,32,0,934404114,82,1,90.09,2023-08-16,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-B056DFRZ,294062061,38,0,543621108,85,1,246.32,2023-04-13,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-YPOD0KES,062073976,42,0,635036506,77,1,263.72,2023-04-16,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-6A4RYAEK,236493870,68,1,435131719,21,0,199.37,2023-03-10,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-YMHRRTB6,451139320,26,0,370319644,70,1,112.38,2023-03-11,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-XRASL6H2,601141462,38,0,269227631,31,0,219.76,2023-07-31,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-FDMT3Q13,674715057,69,1,641563507,49,0,141.46,2023-07-11,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-Y9B33O0K,579158427,35,0,709705238,42,0,173.43,2023-03-28,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-Y2YR6NBQ,736098955,77,1,143224154,20,0,41.02,2023-01-01,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-O7DSRLE0,300012686,51,0,750621470,81,1,112.51,2023-01-12,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-28PUG8LV,136528741,47,0,739194420,49,0,163.67,2023-05-28,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-MAPQPPMJ,386451171,69,1,803638839,34,0,153.55,2023-06-26,1,Female,Male,Tech Support Scam,Phone,153.55,Night,Unreported
TXN-8I174LXZ,228416584,27,0,073370545,55,0,622.03,2023-05-29,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-GX8R6HO1,769820204,74,1,360905654,46,0,130.76,2023-10-18,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-1HR62WLY,043836793,40,0,123824732,33,0,178.73,2023-02-27,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-2MYPJTSY,338352358,64,1,691147183,33,0,35.22,2023-11-06,1,Male,Male,Other,Other,35.22,Afternoon,Unreported
TXN-CU3FG00Z,665130526,72,1,280340713,36,0,225.9,2023-05-06,1,Male,Female,Tech Support Scam,Phone,225.9,Afternoon,Reported
TXN-NWV6XKJT,461027313,83,1,754041955,84,1,175.22,2023-12-29,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-X717HW0B,823308461,61,1,810037759,20,0,187.14,2023-06-25,1,Male,Male,Tech Support Scam,Phone,187.14,Afternoon,Reported
TXN-5U0332W0,352492250,29,0,115447237,50,0,236.61,2023-02-17,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-G0BV5RCR,235037646,34,0,225956459,65,1,76.41,2023-09-08,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-DUYMTGRH,777693898,45,0,175484941,64,1,18.46,2023-07-03,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-30U2VJF1,632832764,38,0,817690353,47,0,21.43,2023-04-18,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-XKDRU4C2,338352358,64,1,965017593,43,0,78.98,2023-08-23,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-WDZ3AWPG,846436943,22,0,544189555,49,0,329.59,2023-12-20,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-GLYCJ7GS,318457352,21,0,746122940,32,0,629.95,2023-07-22,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
